data,area,totale,m,f,d,N1,N2,ISTAT,reg
2024-12-17,LIG,303,150,153,303,ITC,ITC3,7,Liguria
2025-01-25,LOM,60,25,35,60,ITC,ITC4,3,Lombardia
2025-01-03,ABR,10,3,7,10,ITF,ITF1,13,Abruzzo
2025-05-19,PUG,1,0,1,1,ITF,ITF4,16,Puglia
2024-11-13,FVG,1197,519,678,1197,ITH,ITH4,6,Friuli-Venezia Giulia
2024-12-06,CAL,27,10,17,27,ITF,ITF6,18,Calabria
2025-01-02,CAM,9,5,4,9,ITF,ITF3,15,Campania
2024-12-20,EMR,562,270,292,562,ITH,ITH5,8,Emilia-Romagna
2024-11-15,SIC,203,112,91,203,ITG,ITG1,19,Sicilia
2025-01-15,PIE,128,62,66,128,ITC,ITC1,1,Piemonte
2024-10-28,MAR,358,190,168,358,ITI,ITI3,11,Marche
2024-12-23,SIC,43,22,21,43,ITG,ITG1,19,Sicilia
2025-05-22,PIE,4,1,3,4,ITC,ITC1,1,Piemonte
2024-10-27,UMB,186,103,83,186,ITI,ITI2,10,Umbria
2025-01-09,LIG,100,36,64,100,ITC,ITC3,7,Liguria
2024-10-11,LIG,96,51,45,96,ITC,ITC3,7,Liguria
2025-01-22,LIG,27,11,16,27,ITC,ITC3,7,Liguria
2025-01-31,LIG,14,4,10,14,ITC,ITC3,7,Liguria
2024-11-28,ABR,211,99,112,211,ITF,ITF1,13,Abruzzo
2024-11-13,CAL,166,99,67,166,ITF,ITF6,18,Calabria
2024-12-29,EMR,8,1,7,8,ITH,ITH5,8,Emilia-Romagna
2025-09-29,PUG,1,1,0,1,ITF,ITF4,16,Puglia
2025-01-13,LAZ,24,14,10,24,ITI,ITI4,12,Lazio
2024-12-03,LIG,552,260,292,552,ITC,ITC3,7,Liguria
2025-03-26,PIE,6,2,4,6,ITC,ITC1,1,Piemonte
2024-10-15,EMR,3394,1662,1732,3394,ITH,ITH5,8,Emilia-Romagna
2024-10-22,BAS,1,1,0,1,ITF,ITF5,17,Basilicata
2025-02-21,PIE,26,10,16,26,ITC,ITC1,1,Piemonte
2024-12-14,UMB,15,9,6,15,ITI,ITI2,10,Umbria
2025-05-20,TOS,4,1,3,4,ITI,ITI1,9,Toscana
2024-11-28,SAR,136,73,63,136,ITG,ITG2,20,Sardegna
2024-12-10,FVG,329,166,163,329,ITH,ITH4,6,Friuli-Venezia Giulia
2025-01-16,EMR,126,62,64,126,ITH,ITH5,8,Emilia-Romagna
2024-11-28,PIE,1257,577,680,1257,ITC,ITC1,1,Piemonte
2024-11-27,SAR,156,78,78,156,ITG,ITG2,20,Sardegna
2024-12-18,BAS,37,23,14,37,ITF,ITF5,17,Basilicata
2024-12-19,BAS,18,14,4,18,ITF,ITF5,17,Basilicata
2025-10-01,LAZ,17,13,4,17,ITI,ITI4,12,Lazio
2024-11-17,PIE,21,7,14,21,ITC,ITC1,1,Piemonte
2024-11-23,ABR,87,48,39,87,ITF,ITF1,13,Abruzzo
2025-01-21,LIG,57,29,28,57,ITC,ITC3,7,Liguria
2024-11-06,PAB,503,260,243,503,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2025-01-06,EMR,3,1,2,3,ITH,ITH5,8,Emilia-Romagna
2025-01-24,LAZ,46,21,25,46,ITI,ITI4,12,Lazio
2025-06-23,LOM,3,1,2,3,ITC,ITC4,3,Lombardia
2024-11-25,CAM,193,101,92,193,ITF,ITF3,15,Campania
2024-11-09,LIG,90,44,46,90,ITC,ITC3,7,Liguria
2024-11-29,BAS,44,21,23,44,ITF,ITF5,17,Basilicata
2024-10-30,CAL,30,17,13,30,ITF,ITF6,18,Calabria
2025-06-04,LOM,4,2,2,4,ITC,ITC4,3,Lombardia
2025-02-04,TOS,17,9,8,17,ITI,ITI1,9,Toscana
2025-04-10,PAT,6,1,5,6,ITH,ITH2,4,Provincia Autonoma Trento
2025-06-10,LAZ,5,2,3,5,ITI,ITI4,12,Lazio
2024-11-26,VDA,7,1,6,7,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2025-09-08,VEN,3,1,2,3,ITH,ITH3,5,Veneto
2025-01-25,VEN,3,3,0,3,ITH,ITH3,5,Veneto
2025-10-28,LOM,46,11,35,46,ITC,ITC4,3,Lombardia
2025-04-14,PIE,2,1,1,2,ITC,ITC1,1,Piemonte
2024-11-14,MOL,5,4,1,5,ITF,ITF2,14,Molise
2025-05-14,LAZ,1,1,0,1,ITI,ITI4,12,Lazio
2025-07-07,LAZ,4,2,2,4,ITI,ITI4,12,Lazio
2025-04-16,EMR,2,1,1,2,ITH,ITH5,8,Emilia-Romagna
2025-01-19,LAZ,7,2,5,7,ITI,ITI4,12,Lazio
2025-03-07,LIG,1,1,0,1,ITC,ITC3,7,Liguria
2025-02-04,LAZ,5,2,3,5,ITI,ITI4,12,Lazio
2025-01-10,MAR,9,2,7,9,ITI,ITI3,11,Marche
2024-11-02,VDA,6,2,4,6,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2025-08-30,LOM,2,1,1,2,ITC,ITC4,3,Lombardia
2025-11-13,PUG,1,1,0,1,ITF,ITF4,16,Puglia
2025-03-11,FVG,1,0,1,1,ITH,ITH4,6,Friuli-Venezia Giulia
2025-06-24,LAZ,2,2,0,2,ITI,ITI4,12,Lazio
2025-02-26,BAS,1,1,0,1,ITF,ITF5,17,Basilicata
2025-09-30,SIC,5,3,2,5,ITG,ITG1,19,Sicilia
2025-04-04,PIE,1,1,0,1,ITC,ITC1,1,Piemonte
2025-03-28,LAZ,2,1,1,2,ITI,ITI4,12,Lazio
2025-06-24,TOS,1,0,1,1,ITI,ITI1,9,Toscana
2025-01-11,FVG,2,0,2,2,ITH,ITH4,6,Friuli-Venezia Giulia
2025-11-06,MAR,1,0,1,1,ITI,ITI3,11,Marche
2025-02-09,PIE,1,1,0,1,ITC,ITC1,1,Piemonte
2025-07-02,LOM,1,1,0,1,ITC,ITC4,3,Lombardia
2025-09-18,PAT,6,4,2,6,ITH,ITH2,4,Provincia Autonoma Trento
2025-11-08,LOM,6,2,4,6,ITC,ITC4,3,Lombardia
2024-12-07,BAS,24,11,13,24,ITF,ITF5,17,Basilicata
2024-11-14,SAR,275,140,135,275,ITG,ITG2,20,Sardegna
2024-12-07,PUG,236,123,113,236,ITF,ITF4,16,Puglia
2024-12-05,VDA,23,9,14,23,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2024-10-14,PAT,36,19,17,36,ITH,ITH2,4,Provincia Autonoma Trento
2024-10-21,MAR,140,81,59,140,ITI,ITI3,11,Marche
2025-01-07,LOM,142,66,76,142,ITC,ITC4,3,Lombardia
2024-12-08,PUG,35,16,19,35,ITF,ITF4,16,Puglia
2024-11-04,PUG,356,188,168,356,ITF,ITF4,16,Puglia
2024-11-27,FVG,718,321,397,718,ITH,ITH4,6,Friuli-Venezia Giulia
2024-12-06,BAS,43,28,15,43,ITF,ITF5,17,Basilicata
2024-11-18,PAT,71,35,36,71,ITH,ITH2,4,Provincia Autonoma Trento
2025-01-30,EMR,78,26,52,78,ITH,ITH5,8,Emilia-Romagna
2025-01-22,LOM,83,44,39,83,ITC,ITC4,3,Lombardia
2024-10-16,PAB,410,223,187,410,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2024-11-13,PIE,1785,824,961,1785,ITC,ITC1,1,Piemonte
2024-10-24,PAT,671,265,406,671,ITH,ITH2,4,Provincia Autonoma Trento
2024-12-09,VEN,632,267,365,632,ITH,ITH3,5,Veneto
2024-11-23,MAR,69,37,32,69,ITI,ITI3,11,Marche
2024-11-28,FVG,845,376,469,845,ITH,ITH4,6,Friuli-Venezia Giulia
2024-11-27,LIG,625,285,340,625,ITC,ITC3,7,Liguria
2024-10-15,MAR,44,22,22,44,ITI,ITI3,11,Marche
2025-01-11,PIE,25,15,10,25,ITC,ITC1,1,Piemonte
2025-03-03,PIE,14,6,8,14,ITC,ITC1,1,Piemonte
2024-12-01,PUG,8,3,5,8,ITF,ITF4,16,Puglia
2024-09-27,PIE,10,6,4,10,ITC,ITC1,1,Piemonte
2024-11-30,FVG,203,76,127,203,ITH,ITH4,6,Friuli-Venezia Giulia
2025-01-02,EMR,106,37,69,106,ITH,ITH5,8,Emilia-Romagna
2025-04-15,LAZ,4,3,1,4,ITI,ITI4,12,Lazio
2025-09-22,LAZ,4,3,1,4,ITI,ITI4,12,Lazio
2025-09-12,LOM,15,9,6,15,ITC,ITC4,3,Lombardia
2024-10-19,VDA,31,13,18,31,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2024-12-11,ABR,69,34,35,69,ITF,ITF1,13,Abruzzo
2024-11-15,BAS,85,52,33,85,ITF,ITF5,17,Basilicata
2025-10-28,TOS,16,5,11,16,ITI,ITI1,9,Toscana
2024-10-18,TOS,1900,919,981,1900,ITI,ITI1,9,Toscana
2025-02-13,SIC,12,7,5,12,ITG,ITG1,19,Sicilia
2024-10-26,FVG,253,129,124,253,ITH,ITH4,6,Friuli-Venezia Giulia
2025-05-07,UMB,2,1,1,2,ITI,ITI2,10,Umbria
2025-03-08,EMR,4,2,2,4,ITH,ITH5,8,Emilia-Romagna
2024-11-13,ABR,28,12,16,28,ITF,ITF1,13,Abruzzo
2024-12-04,SIC,151,80,71,151,ITG,ITG1,19,Sicilia
2024-10-19,MAR,107,56,51,107,ITI,ITI3,11,Marche
2024-11-12,PAT,435,202,233,435,ITH,ITH2,4,Provincia Autonoma Trento
2024-10-04,LAZ,69,42,27,69,ITI,ITI4,12,Lazio
2025-02-17,PUG,6,2,4,6,ITF,ITF4,16,Puglia
2024-11-25,PAB,137,65,72,137,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2024-12-13,PAB,50,26,24,50,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2024-12-13,LIG,200,95,105,200,ITC,ITC3,7,Liguria
2025-01-29,LAZ,69,33,36,69,ITI,ITI4,12,Lazio
2024-11-26,SIC,199,105,94,199,ITG,ITG1,19,Sicilia
2024-11-25,TOS,1444,696,748,1444,ITI,ITI1,9,Toscana
2025-01-23,VEN,53,17,36,53,ITH,ITH3,5,Veneto
2024-12-23,MAR,60,19,41,60,ITI,ITI3,11,Marche
2025-02-25,LIG,8,5,3,8,ITC,ITC3,7,Liguria
2024-11-11,EMR,3244,1530,1714,3244,ITH,ITH5,8,Emilia-Romagna
2024-10-08,PAT,17,10,7,17,ITH,ITH2,4,Provincia Autonoma Trento
2025-01-14,LAZ,80,35,45,80,ITI,ITI4,12,Lazio
2025-11-06,TOS,30,14,16,30,ITI,ITI1,9,Toscana
2025-10-22,CAM,15,9,6,15,ITF,ITF3,15,Campania
2024-12-04,CAL,43,22,21,43,ITF,ITF6,18,Calabria
2025-01-17,EMR,200,99,101,200,ITH,ITH5,8,Emilia-Romagna
2024-10-09,PAT,53,26,27,53,ITH,ITH2,4,Provincia Autonoma Trento
2025-01-09,LOM,351,134,217,351,ITC,ITC4,3,Lombardia
2024-11-26,FVG,516,226,290,516,ITH,ITH4,6,Friuli-Venezia Giulia
2024-11-27,PAB,99,35,64,99,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2025-02-06,TOS,20,8,12,20,ITI,ITI1,9,Toscana
2025-11-13,TOS,17,13,4,17,ITI,ITI1,9,Toscana
2025-02-26,EMR,13,7,6,13,ITH,ITH5,8,Emilia-Romagna
2025-10-30,EMR,5,2,3,5,ITH,ITH5,8,Emilia-Romagna
2025-02-07,LIG,3,2,1,3,ITC,ITC3,7,Liguria
2025-10-16,VEN,2,1,1,2,ITH,ITH3,5,Veneto
2025-01-27,EMR,51,23,28,51,ITH,ITH5,8,Emilia-Romagna
2024-11-23,CAL,6,1,5,6,ITF,ITF6,18,Calabria
2025-01-22,VEN,39,17,22,39,ITH,ITH3,5,Veneto
2024-11-07,VEN,2822,1375,1447,2822,ITH,ITH3,5,Veneto
2024-11-21,EMR,4134,1974,2160,4134,ITH,ITH5,8,Emilia-Romagna
2024-10-16,LIG,466,258,208,466,ITC,ITC3,7,Liguria
2024-11-13,VDA,146,78,68,146,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2024-12-14,ABR,28,8,20,28,ITF,ITF1,13,Abruzzo
2025-08-05,LIG,4,2,2,4,ITC,ITC3,7,Liguria
2024-10-19,ABR,14,7,7,14,ITF,ITF1,13,Abruzzo
2025-01-29,UMB,13,5,8,13,ITI,ITI2,10,Umbria
2024-11-20,VEN,2075,1016,1059,2075,ITH,ITH3,5,Veneto
2024-10-29,LIG,796,392,404,796,ITC,ITC3,7,Liguria
2024-10-08,SIC,5,3,2,5,ITG,ITG1,19,Sicilia
2024-12-05,LOM,2713,1175,1538,2713,ITC,ITC4,3,Lombardia
2025-10-29,TOS,18,10,8,18,ITI,ITI1,9,Toscana
2025-01-24,TOS,45,21,24,45,ITI,ITI1,9,Toscana
2025-11-21,ABR,1,1,0,1,ITF,ITF1,13,Abruzzo
2025-03-19,VEN,12,0,12,12,ITH,ITH3,5,Veneto
2025-09-19,LAZ,2,2,0,2,ITI,ITI4,12,Lazio
2025-05-12,LOM,26,6,20,26,ITC,ITC4,3,Lombardia
2025-10-23,MAR,6,4,2,6,ITI,ITI3,11,Marche
2024-10-30,VDA,188,85,103,188,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2024-10-10,SAR,41,24,17,41,ITG,ITG2,20,Sardegna
2025-02-17,SIC,3,3,0,3,ITG,ITG1,19,Sicilia
2025-01-25,LIG,1,0,1,1,ITC,ITC3,7,Liguria
2025-10-28,PAB,9,4,5,9,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2024-10-04,PAT,4,3,1,4,ITH,ITH2,4,Provincia Autonoma Trento
2025-02-24,TOS,4,1,3,4,ITI,ITI1,9,Toscana
2024-11-04,MOL,27,11,16,27,ITF,ITF2,14,Molise
2024-12-18,MOL,3,2,1,3,ITF,ITF2,14,Molise
2025-04-09,EMR,6,3,3,6,ITH,ITH5,8,Emilia-Romagna
2025-05-09,LAZ,3,1,2,3,ITI,ITI4,12,Lazio
2025-06-13,LOM,5,1,4,5,ITC,ITC4,3,Lombardia
2024-11-01,PUG,7,3,4,7,ITF,ITF4,16,Puglia
2024-12-31,SIC,2,2,0,2,ITG,ITG1,19,Sicilia
2024-11-23,VDA,1,1,0,1,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2025-05-19,PAT,1,0,1,1,ITH,ITH2,4,Provincia Autonoma Trento
2025-05-15,LOM,4,1,3,4,ITC,ITC4,3,Lombardia
2024-12-23,VDA,1,0,1,1,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2025-04-08,BAS,2,2,0,2,ITF,ITF5,17,Basilicata
2025-05-28,LAZ,2,0,2,2,ITI,ITI4,12,Lazio
2024-10-03,PIE,23,11,12,23,ITC,ITC1,1,Piemonte
2024-10-24,LAZ,1441,736,705,1441,ITI,ITI4,12,Lazio
2024-11-12,TOS,2167,994,1173,2167,ITI,ITI1,9,Toscana
2025-03-04,EMR,11,7,4,11,ITH,ITH5,8,Emilia-Romagna
2025-04-28,LOM,35,7,28,35,ITC,ITC4,3,Lombardia
2024-10-17,VEN,1306,645,661,1306,ITH,ITH3,5,Veneto
2025-01-20,SIC,27,14,13,27,ITG,ITG1,19,Sicilia
2024-11-11,MOL,8,5,3,8,ITF,ITF2,14,Molise
2025-01-23,LOM,270,79,191,270,ITC,ITC4,3,Lombardia
2025-08-05,LOM,5,1,4,5,ITC,ITC4,3,Lombardia
2025-03-18,FVG,3,2,1,3,ITH,ITH4,6,Friuli-Venezia Giulia
2024-10-30,PIE,1680,792,888,1680,ITC,ITC1,1,Piemonte
2024-10-23,PAT,532,244,288,532,ITH,ITH2,4,Provincia Autonoma Trento
2025-01-09,PAB,5,1,4,5,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2024-12-24,VEN,27,14,13,27,ITH,ITH3,5,Veneto
2025-06-25,LOM,6,3,3,6,ITC,ITC4,3,Lombardia
2025-03-13,PUG,6,3,3,6,ITF,ITF4,16,Puglia
2024-11-27,LOM,4082,1855,2227,4082,ITC,ITC4,3,Lombardia
2024-11-06,LIG,650,315,335,650,ITC,ITC3,7,Liguria
2024-12-27,LIG,24,11,13,24,ITC,ITC3,7,Liguria
2025-01-08,TOS,64,34,30,64,ITI,ITI1,9,Toscana
2024-10-28,SIC,68,42,26,68,ITG,ITG1,19,Sicilia
2024-10-14,TOS,967,462,505,967,ITI,ITI1,9,Toscana
2024-10-20,ABR,1,1,0,1,ITF,ITF1,13,Abruzzo
2025-07-14,FVG,1,1,0,1,ITH,ITH4,6,Friuli-Venezia Giulia
2024-11-23,FVG,489,238,251,489,ITH,ITH4,6,Friuli-Venezia Giulia
2025-02-15,LOM,74,22,52,74,ITC,ITC4,3,Lombardia
2025-11-27,TOS,4,2,2,4,ITI,ITI1,9,Toscana
2024-12-04,FVG,268,124,144,268,ITH,ITH4,6,Friuli-Venezia Giulia
2025-01-04,LAZ,15,7,8,15,ITI,ITI4,12,Lazio
2024-12-07,TOS,65,25,40,65,ITI,ITI1,9,Toscana
2024-10-02,SAR,12,8,4,12,ITG,ITG2,20,Sardegna
2025-01-21,UMB,11,2,9,11,ITI,ITI2,10,Umbria
2025-06-10,LOM,6,2,4,6,ITC,ITC4,3,Lombardia
2025-01-16,CAM,5,3,2,5,ITF,ITF3,15,Campania
2025-02-12,PUG,10,5,5,10,ITF,ITF4,16,Puglia
2025-02-20,LOM,92,22,70,92,ITC,ITC4,3,Lombardia
2024-12-18,PUG,310,158,152,310,ITF,ITF4,16,Puglia
2025-06-19,PAT,4,2,2,4,ITH,ITH2,4,Provincia Autonoma Trento
2024-12-30,FVG,36,18,18,36,ITH,ITH4,6,Friuli-Venezia Giulia
2025-01-30,PAT,36,13,23,36,ITH,ITH2,4,Provincia Autonoma Trento
2025-01-02,UMB,12,7,5,12,ITI,ITI2,10,Umbria
2025-09-25,LOM,29,16,13,29,ITC,ITC4,3,Lombardia
2024-10-25,SAR,96,46,50,96,ITG,ITG2,20,Sardegna
2024-12-09,TOS,484,222,262,484,ITI,ITI1,9,Toscana
2025-02-20,VEN,12,5,7,12,ITH,ITH3,5,Veneto
2025-11-13,UMB,6,5,1,6,ITI,ITI2,10,Umbria
2024-10-27,PIE,25,12,13,25,ITC,ITC1,1,Piemonte
2025-06-13,PIE,2,1,1,2,ITC,ITC1,1,Piemonte
2024-10-15,LOM,6533,3163,3370,6533,ITC,ITC4,3,Lombardia
2024-10-10,LAZ,255,120,135,255,ITI,ITI4,12,Lazio
2025-01-22,PUG,43,21,22,43,ITF,ITF4,16,Puglia
2025-10-27,LIG,16,7,9,16,ITC,ITC3,7,Liguria
2024-12-24,LAZ,43,22,21,43,ITI,ITI4,12,Lazio
2024-10-07,CAM,18,11,7,18,ITF,ITF3,15,Campania
2024-09-19,PUG,8,4,4,8,ITF,ITF4,16,Puglia
2025-04-28,LAZ,2,2,0,2,ITI,ITI4,12,Lazio
2024-09-26,LOM,88,51,37,88,ITC,ITC4,3,Lombardia
2025-01-27,SIC,15,9,6,15,ITG,ITG1,19,Sicilia
2024-10-23,SAR,141,68,73,141,ITG,ITG2,20,Sardegna
2024-11-28,BAS,41,24,17,41,ITF,ITF5,17,Basilicata
2024-11-05,SAR,271,151,120,271,ITG,ITG2,20,Sardegna
2024-12-03,PUG,603,316,287,603,ITF,ITF4,16,Puglia
2024-10-31,VEN,2389,1069,1320,2389,ITH,ITH3,5,Veneto
2025-02-03,EMR,22,11,11,22,ITH,ITH5,8,Emilia-Romagna
2024-10-12,LAZ,169,89,80,169,ITI,ITI4,12,Lazio
2024-10-14,SIC,15,7,8,15,ITG,ITG1,19,Sicilia
2024-12-20,LIG,137,52,85,137,ITC,ITC3,7,Liguria
2024-11-08,MOL,27,14,13,27,ITF,ITF2,14,Molise
2025-02-04,MAR,2,0,2,2,ITI,ITI3,11,Marche
2024-10-17,LOM,7164,3372,3792,7164,ITC,ITC4,3,Lombardia
2025-01-10,PIE,143,67,76,143,ITC,ITC1,1,Piemonte
2024-12-20,CAM,38,21,17,38,ITF,ITF3,15,Campania
2025-05-15,PIE,12,6,6,12,ITC,ITC1,1,Piemonte
2024-12-24,UMB,8,6,2,8,ITI,ITI2,10,Umbria
2024-12-06,EMR,1495,698,797,1495,ITH,ITH5,8,Emilia-Romagna
2025-12-03,VEN,7,4,3,7,ITH,ITH3,5,Veneto
2025-01-30,PUG,23,11,12,23,ITF,ITF4,16,Puglia
2024-11-23,MOL,16,7,9,16,ITF,ITF2,14,Molise
2024-12-17,PAT,70,18,52,70,ITH,ITH2,4,Provincia Autonoma Trento
2024-12-21,TOS,28,15,13,28,ITI,ITI1,9,Toscana
2025-01-07,PIE,101,51,50,101,ITC,ITC1,1,Piemonte
2025-09-19,LIG,4,2,2,4,ITC,ITC3,7,Liguria
2024-12-18,PAT,84,37,47,84,ITH,ITH2,4,Provincia Autonoma Trento
2024-10-23,TOS,2281,1107,1174,2281,ITI,ITI1,9,Toscana
2024-10-10,TOS,619,286,333,619,ITI,ITI1,9,Toscana
2024-11-05,FVG,822,389,433,822,ITH,ITH4,6,Friuli-Venezia Giulia
2024-10-07,MAR,6,2,4,6,ITI,ITI3,11,Marche
2024-11-13,EMR,5619,2675,2944,5619,ITH,ITH5,8,Emilia-Romagna
2024-11-30,PIE,487,248,239,487,ITC,ITC1,1,Piemonte
2024-11-22,LOM,5063,2333,2730,5063,ITC,ITC4,3,Lombardia
2025-03-10,LOM,16,7,9,16,ITC,ITC4,3,Lombardia
2025-04-15,LIG,3,3,0,3,ITC,ITC3,7,Liguria
2024-12-15,PUG,3,0,3,3,ITF,ITF4,16,Puglia
2024-12-18,VEN,556,263,293,556,ITH,ITH3,5,Veneto
2024-11-15,EMR,3981,1820,2161,3981,ITH,ITH5,8,Emilia-Romagna
2024-10-21,SIC,29,16,13,29,ITG,ITG1,19,Sicilia
2024-11-27,BAS,60,33,27,60,ITF,ITF5,17,Basilicata
2024-12-28,MAR,8,3,5,8,ITI,ITI3,11,Marche
2025-01-07,ABR,31,20,11,31,ITF,ITF1,13,Abruzzo
2024-11-30,VDA,4,3,1,4,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2025-01-22,PAT,26,10,16,26,ITH,ITH2,4,Provincia Autonoma Trento
2025-04-24,LOM,35,5,30,35,ITC,ITC4,3,Lombardia
2025-04-08,EMR,6,3,3,6,ITH,ITH5,8,Emilia-Romagna
2025-03-03,EMR,7,3,4,7,ITH,ITH5,8,Emilia-Romagna
2025-05-14,LOM,3,2,1,3,ITC,ITC4,3,Lombardia
2024-12-16,VDA,9,1,8,9,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2025-01-25,ABR,1,0,1,1,ITF,ITF1,13,Abruzzo
2025-05-15,ABR,1,1,0,1,ITF,ITF1,13,Abruzzo
2025-08-21,EMR,8,7,1,8,ITH,ITH5,8,Emilia-Romagna
2025-01-08,SAR,6,1,5,6,ITG,ITG2,20,Sardegna
2025-01-13,CAM,7,3,4,7,ITF,ITF3,15,Campania
2025-06-30,LOM,3,1,2,3,ITC,ITC4,3,Lombardia
2025-03-12,TOS,7,3,4,7,ITI,ITI1,9,Toscana
2024-11-25,UMB,87,49,38,87,ITI,ITI2,10,Umbria
2025-02-15,LAZ,9,4,5,9,ITI,ITI4,12,Lazio
2025-05-06,PIE,2,0,2,2,ITC,ITC1,1,Piemonte
2025-06-24,LOM,2,1,1,2,ITC,ITC4,3,Lombardia
2025-10-06,CAM,2,2,0,2,ITF,ITF3,15,Campania
2025-01-12,LIG,3,1,2,3,ITC,ITC3,7,Liguria
2025-01-16,LIG,8,3,5,8,ITC,ITC3,7,Liguria
2025-01-11,EMR,25,10,15,25,ITH,ITH5,8,Emilia-Romagna
2025-02-18,LIG,10,6,4,10,ITC,ITC3,7,Liguria
2025-10-29,PAB,1,0,1,1,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2025-02-02,EMR,1,1,0,1,ITH,ITH5,8,Emilia-Romagna
2025-04-24,CAM,6,3,3,6,ITF,ITF3,15,Campania
2025-05-20,FVG,2,1,1,2,ITH,ITH4,6,Friuli-Venezia Giulia
2025-10-29,UMB,1,1,0,1,ITI,ITI2,10,Umbria
2025-09-13,LOM,13,7,6,13,ITC,ITC4,3,Lombardia
2025-02-12,PAT,1,0,1,1,ITH,ITH2,4,Provincia Autonoma Trento
2025-01-31,UMB,3,2,1,3,ITI,ITI2,10,Umbria
2025-02-17,CAL,2,2,0,2,ITF,ITF6,18,Calabria
2025-07-08,LIG,1,1,0,1,ITC,ITC3,7,Liguria
2025-08-22,LOM,3,1,2,3,ITC,ITC4,3,Lombardia
2025-07-22,EMR,1,1,0,1,ITH,ITH5,8,Emilia-Romagna
2025-09-26,PUG,1,1,0,1,ITF,ITF4,16,Puglia
2025-08-12,LIG,2,0,2,2,ITC,ITC3,7,Liguria
2025-09-26,PAT,1,1,0,1,ITH,ITH2,4,Provincia Autonoma Trento
2025-03-25,PUG,1,0,1,1,ITF,ITF4,16,Puglia
2025-09-25,VEN,1,1,0,1,ITH,ITH3,5,Veneto
2025-01-03,VEN,100,40,60,100,ITH,ITH3,5,Veneto
2025-11-05,UMB,7,1,6,7,ITI,ITI2,10,Umbria
2024-10-16,VDA,234,117,117,234,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2024-11-28,PAB,128,63,65,128,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2024-12-09,PIE,501,234,267,501,ITC,ITC1,1,Piemonte
2025-01-27,LAZ,38,19,19,38,ITI,ITI4,12,Lazio
2024-12-24,SIC,21,10,11,21,ITG,ITG1,19,Sicilia
2024-12-16,CAM,120,66,54,120,ITF,ITF3,15,Campania
2024-11-09,VDA,78,40,38,78,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2024-10-09,LAZ,215,105,110,215,ITI,ITI4,12,Lazio
2025-06-27,LAZ,2,1,1,2,ITI,ITI4,12,Lazio
2025-11-19,TOS,16,8,8,16,ITI,ITI1,9,Toscana
2025-01-21,SIC,20,12,8,20,ITG,ITG1,19,Sicilia
2025-09-16,LOM,7,4,3,7,ITC,ITC4,3,Lombardia
2024-11-21,CAL,66,36,30,66,ITF,ITF6,18,Calabria
2025-02-05,FVG,8,3,5,8,ITH,ITH4,6,Friuli-Venezia Giulia
2024-12-14,LIG,81,39,42,81,ITC,ITC3,7,Liguria
2024-11-23,LOM,2958,1424,1534,2958,ITC,ITC4,3,Lombardia
2024-09-27,LAZ,10,4,6,10,ITI,ITI4,12,Lazio
2024-12-04,CAM,122,63,59,122,ITF,ITF3,15,Campania
2024-11-22,BAS,48,16,32,48,ITF,ITF5,17,Basilicata
2025-02-11,LIG,21,9,12,21,ITC,ITC3,7,Liguria
2025-07-14,LOM,2,1,1,2,ITC,ITC4,3,Lombardia
2025-01-29,LIG,20,7,13,20,ITC,ITC3,7,Liguria
2024-12-15,SIC,3,2,1,3,ITG,ITG1,19,Sicilia
2025-01-31,SIC,18,8,10,18,ITG,ITG1,19,Sicilia
2024-09-28,LOM,85,44,41,85,ITC,ITC4,3,Lombardia
2025-01-18,LIG,20,8,12,20,ITC,ITC3,7,Liguria
2025-09-11,LAZ,1,1,0,1,ITI,ITI4,12,Lazio
2025-01-07,PUG,32,22,10,32,ITF,ITF4,16,Puglia
2024-10-29,CAL,58,35,23,58,ITF,ITF6,18,Calabria
2025-01-03,LOM,307,113,194,307,ITC,ITC4,3,Lombardia
2024-10-14,LAZ,464,247,217,464,ITI,ITI4,12,Lazio
2024-10-08,SAR,22,12,10,22,ITG,ITG2,20,Sardegna
2024-10-31,CAL,63,42,21,63,ITF,ITF6,18,Calabria
